ObjectName: GEO_Sat
Mass: 2000.00000000
Path:
-37465669495.52969360, 144867883438.60537720, 0.00000000
-39949235086.69255829, 144213780297.92434692, 0.00000000
-42424691811.19454193, 143517221440.99017334, 0.00000000
-44891248352.15348053, 142777221844.93954468, 0.00000000
-47347732821.66006470, 141992855333.40713501, 0.00000000
-49792612958.43264771, 141163379087.24804688, 0.00000000
-52224057203.04592896, 140288351540.22097778, 0.00000000
-54640035184.03302765, 139367729986.01223755, 0.00000000
-57038451418.95815277, 138401934065.92483521, 0.00000000
-59417300796.03604889, 137391862902.41580200, 0.00000000
-61774829398.82667542, 136338857462.81169128, 0.00000000
-64109680558.83169556, 135244605860.37821960, 0.00000000
-66421004850.80596161, 134110997191.64732361, 0.00000000
-68708514975.01171875, 132939937981.77433777, 0.00000000
-70972472332.27980042, 131733152731.76228333, 0.00000000
-73213600962.25030518, 130491994764.53474426, 0.00000000
-75432934949.48942566, 129217294331.39355469, 0.00000000
-77631615510.21081543, 127909267391.05982971, 0.00000000
-79810661933.48889160, 126567501212.66946411, 0.00000000
-81970745145.95494080, 125191023331.45208740, 0.00000000
-84111993538.36581421, 123778449986.58854675, 0.00000000
-86233858193.72183228, 122328200282.12554932, 0.00000000
-88335059418.26473999, 120838753653.81314087, 0.00000000
-90413628918.22384644, 119308921085.71981812, 0.00000000
-92467052083.73268127, 117738095216.33404541, 0.00000000
-94492502447.13394165, 116126441863.45132446, 0.00000000
-96487145757.00956726, 114474997199.61235046, 0.00000000
-98448475802.18647766, 112785642816.96278381, 0.00000000
-100374631383.57402039, 111060946528.57785034, 0.00000000
-102264638132.54995728, 109303879165.66845703, 0.00000000
-104118524279.40580750, 107517443040.02507019, 0.00000000
-105937277451.51873779, 105704269803.36048889, 0.00000000
-107722637471.68182373, 103866257389.86810303, 0.00000000
-109476751508.23196411, 102004313282.75059509, 0.00000000
-111201744972.00515747, 100118254645.13105774, 0.00000000
-112899278134.14207458, 98206889289.07244873, 0.00000000
-114570162168.78349304, 96268271438.70137024, 0.00000000
-116214100475.94303894, 94300098409.04963684, 0.00000000
-117829604750.64518738, 92300191799.12747192, 0.00000000
-119414112821.98951721, 90266990443.96357727, 0.00000000
-120964307529.08978271, 88199972661.98202515, 0.00000000
-122476602719.35075378, 86099924580.80084229, 0.00000000
-123947725698.86608887, 83968984368.34167480, 0.00000000
-125375291951.97953796, 81810424117.51976013, 0.00000000
-126758249777.85261536, 79628182247.87466431, 0.00000000
-128097082510.23710632, 77426220490.40550232, 0.00000000
-129393699681.21453857, 75207832550.33290100, 0.00000000
-130651017777.66099548, 72975056290.07928467, 0.00000000
-131872305895.32318115, 70728326441.90960693, 0.00000000
-133060428642.02629089, 68466454321.85610199, 0.00000000
-134217143293.22543335, 66186951052.23622131, 0.00000000
-135342598724.89128113, 63886640652.23565674, 0.00000000
-136435147808.46894836, 61562452416.87260437, 0.00000000
-137491532148.73220825, 59212243379.17866516, 0.00000000
-138507433575.23379517, 56835482537.87599945, 0.00000000
-139478312716.27459717, 54433633100.01448059, 0.00000000
-140400377492.94119263, 52010107211.74365234, 0.00000000
-141271462072.82958984, 49569748939.43618011, 0.00000000
-142091580091.21539307, 47117920144.31777191, 0.00000000
-142862971103.72250366, 44659389072.53675079, 0.00000000
-143589585195.03399658, 42197303270.01733398, 0.00000000
-144276108983.00219727, 39732526249.14989471, 0.00000000
-144926768741.57141113, 37263527011.50700378, 0.00000000
-145544208506.17303467, 34786867734.18318176, 0.00000000
-146128723022.63369751, 32298186987.50624847, 0.00000000
-146678046003.92227173, 29793459830.65343094, 0.00000000
-147187778376.23538208, 27270245506.75718689, 0.00000000
-147652404057.34127808, 24728610929.32207870, 0.00000000
-148066690978.51141357, 22171453442.28099060, 0.00000000
-148427135059.92794800, 19604059550.19142532, 0.00000000
-148733026937.00262451, 17032934999.45831871, 0.00000000
-148986770886.91287231, 14464184847.26433945, 0.00000000
-149193288165.16293335, 11901912943.98545265, 0.00000000
-149358633265.39077759, 9347146204.93330383, 0.00000000
-149488217530.67797852, 6797638902.68296146, 0.00000000
-149585162256.21731567, 4248641488.76243448, 0.00000000
-149649264561.17611694, 1694436919.26711082, 0.00000000
-149676895535.84722900, -869763591.57541525, 0.00000000
-149661917821.16662598, -3446085338.96025181, 0.00000000
-149597443293.56781006, -6032941325.22545528, 0.00000000
-149477979221.53875732, -8625073112.25912094, 0.00000000
-149301302081.28628540, -11214802412.96139336, 0.00000000
-149069374677.16976929, -13794200857.36202049, 0.00000000
-148787882607.16769409, -16357488184.14961815, 0.00000000
-148464460018.42510986, -18902805571.18242645, 0.00000000
-148106180920.48098755, -21432702094.05147171, 0.00000000
-147717168611.80099487, -23953131175.33608627, 0.00000000
-147297130594.94357300, -26471261502.87416840, 0.00000000
-146841333143.76055908, -28992783523.70027542, 0.00000000
-146342107791.28884888, -31519572012.86083221, 0.00000000
-145791510070.74514771, -34048533547.15569305, 0.00000000
-145184300896.88668823, -36572186659.37103271, 0.00000000
-144520148372.42871094, -39080961936.75019073, 0.00000000
-143804079220.61599731, -41566490492.06468964, 0.00000000
-143044840978.40771484, -44024615176.62517548, 0.00000000
-142251725940.25888062, -46456872835.34766388, 0.00000000
-141431079569.63391113, -48869802707.89778137, 0.00000000
-140583841133.11920166, -51272302968.82776642, 0.00000000
-139705072430.59420776, -53671980113.70669556, 0.00000000
-138785748549.35647583, -56071811156.48033905, 0.00000000
-137816301196.30499268, -58468427059.62804413, 0.00000000
-136790665875.52632141, -60852883997.81925964, 0.00000000
-135709152832.43159485, -63213882800.50544739, 0.00000000
-134578720076.33193970, -65542250025.48152924, 0.00000000
-133410307446.92286682, -67834717200.78599548, 0.00000000
-132214305217.52758789, -70095225522.23205566, 0.00000000
-130996136459.85450745, -72333105195.81752014, 0.00000000
-129753868425.30262756, -74558860103.03833008, 0.00000000
-128478925625.35723877, -76779269281.42944336, 0.00000000
-127159783155.53872681, -78993848983.22781372, 0.00000000
-125787280940.29632568, -81194362992.37364197, 0.00000000
-124359254795.36201477, -83367956409.51031494, 0.00000000
-122882115907.27761841, -85502775736.12919617, 0.00000000
-121368288509.09638977, -87593432907.38864136, 0.00000000
-119830571983.33093262, -89643501344.20077515, 0.00000000
-118276163096.25856018, -91663701897.81982422, 0.00000000
-116703232032.11143494, -93666586210.71476746, 0.00000000
-115101737664.91824341, -95660140881.37780762, 0.00000000
-113458325550.58291626, -97643287515.77882385, 0.00000000
-111763257912.22410583, -99605661953.59938049, 0.00000000
-110015987457.03799438, -101532261354.19546509, 0.00000000
-108226164733.74296570, -103410939674.10690308, 0.00000000
-106409116585.94714355, -105238762138.35542297, 0.00000000
-104578053782.31541443, -107023575860.06736755, 0.00000000
-102737206365.57023621, -108779811210.74588013, 0.00000000
-100879555603.78335571, -110520643370.88899231, 0.00000000
-98990508790.22732544, -112250490301.52267456, 0.00000000
-97055961520.09243774, -113961862594.96726990, 0.00000000
-95070679727.80886841, -115638751596.34555054, 0.00000000
-93042089310.60379028, -117265274485.82833862, 0.00000000
-90986708289.50906372, -118834769324.50920105, 0.00000000
-88920967469.30285645, -120353729489.87382507, 0.00000000
-86851829885.35743713, -121838021732.02935791, 0.00000000
-84772732668.72387695, -123303487420.89387512, 0.00000000
-82667343036.92788696, -124756185610.16465759, 0.00000000
-80519418057.01239014, -126187943694.78305054, 0.00000000
-78323338334.32518005, -127580434654.71771240, 0.00000000
-76088598512.26435852, -128916081601.67285156, 0.00000000
-73834677424.75428772, -130189124950.19277954, 0.00000000
-71579169351.87190247, -131409391485.65010071, 0.00000000
-69326832323.03910828, -132596067142.40516663, 0.00000000
-67066585635.87516785, -133765297747.55039978, 0.00000000
-64778613365.94779968, -134919235434.30508423, 0.00000000
-62447692370.52214050, -136043675658.59214783, 0.00000000
-60074355569.15921783, -137116727874.56437683, 0.00000000
-57675731516.83604431, -138123506516.10540771, 0.00000000
-55274602171.06761169, -139066601459.18457031, 0.00000000
-52884090640.67867279, -139964512733.52587891, 0.00000000
-50498734339.38736725, -140838905694.43148804, 0.00000000
-48098244207.21323395, -141699239165.21792603, 0.00000000
-45661984619.61191559, -142535262684.67654419, 0.00000000
-43184697849.37391663, -143323447079.54919434, 0.00000000
-40681698863.75856018, -144043914945.54968262, 0.00000000
-38178530147.48987579, -144695514572.54534912, 0.00000000
-35692378993.13141632, -145297059980.86560059, 0.00000000
-33219362708.10296631, -145873435948.52380371, 0.00000000
-30737340326.18425751, -146436672537.01931763, 0.00000000
-28222862812.63964462, -146975925419.58905029, 0.00000000
-25670288627.20979691, -147464855310.93707275, 0.00000000
-23097710859.53132629, -147882131021.81106567, 0.00000000
-20533564164.54343033, -148228901058.14614868, 0.00000000
-17994222134.80641174, -148528297497.77023315, 0.00000000
-15470903562.69783211, -148806946237.79800415, 0.00000000
-12936678686.73273659, -149073019013.52569580, 0.00000000
-10368911842.40525246, -149308445801.42010498, 0.00000000
-7769560302.58183479, -149483067234.65332031, 0.00000000
-5165170222.11401367, -149580363572.06115723, 0.00000000
-2585009949.11851454, -149612297051.29394531, 0.00000000
-36154392.08452412, -149609427993.36392212, 0.00000000
2502627507.90214252, -149594493704.27001953, 0.00000000
5062297713.48263741, -149561833210.55813599, 0.00000000
7655082251.74977112, -149481225320.06909180, 0.00000000
10261518089.61738205, -149324852901.13909912, 0.00000000
12846823587.34508324, -149093531391.28988647, 0.00000000
15392423512.10195160, -148816745934.81405640, 0.00000000
17913049495.87679291, -148525730841.25103760, 0.00000000
20443122883.00798798, -148224024249.51583862, 0.00000000
23003594527.80091476, -147882979220.97756958, 0.00000000
25579905220.66798401, -147468717847.61489868, 0.00000000
28134463375.23910141, -146975963077.60791016, 0.00000000
30642969125.99045944, -146434272949.88162231, 0.00000000
33118376068.47476578, -145879430594.10891724, 0.00000000
35598270152.48445892, -145317674795.58605957, 0.00000000
38106521403.09082031, -144718235373.03259277, 0.00000000
40626889388.68577576, -144044189687.51260376, 0.00000000
43118093395.06546021, -143291699416.26467896, 0.00000000
45556448936.09277344, -142495177805.12854004, 0.00000000
47960840383.82680511, -141691686724.34091187, 0.00000000
50373031240.25537109, -140881322159.42205811, 0.00000000
52812058431.58029175, -140025748427.64416504, 0.00000000
55251171280.86267090, -139089639876.25448608, 0.00000000
57645707969.15501404, -138080944218.63748169, 0.00000000
59982396419.42850494, -137043208158.50039673, 0.00000000
62294390735.72214508, -136007342900.53118896, 0.00000000
64624000814.23605347, -134955973660.91773987, 0.00000000
66972675378.07207489, -133842021964.60435486, 0.00000000
69296762515.83726501, -132643927468.40937805, 0.00000000
71557616826.73954773, -131392618751.57035828, 0.00000000
73767191010.40104675, -130136054071.83404541, 0.00000000
75974198425.05207825, -128882265125.31791687, 0.00000000
78204896472.16889954, -127588399400.71331787, 0.00000000
80428415297.15603638, -126212687763.37727356, 0.00000000
82592971238.91381836, -124767838800.49087524, 0.00000000
84690115807.52993774, -123306866308.93812561, 0.00000000
86765766043.10571289, -121857306046.47634888, 0.00000000
88862150832.04917908, -120385452717.22735596, 0.00000000
90961398155.91532898, -118838721702.48222351, 0.00000000
93006358781.30517578, -117215615720.11518860, 0.00000000
94975166555.44006348, -115569746260.41130066, 0.00000000
96910670480.86087036, -113940042469.05982971, 0.00000000
98863792828.92167664, -112298187289.03309631, 0.00000000
100822854445.44644165, -110585668735.61326599, 0.00000000
102726912743.15036011, -108795269145.25192261, 0.00000000
104549434618.21163940, -106983290722.17956543, 0.00000000
106335853718.45852661, -105192390113.26168823, 0.00000000
108140408786.29389954, -103390995426.82919312, 0.00000000
109947014562.82299805, -101516901590.55809021, 0.00000000
111689679087.56962585, -99568446676.03826904, 0.00000000
113347996261.99510193, -97609300656.48263550, 0.00000000
114977793481.74662781, -95676376784.41918945, 0.00000000
116629060211.51499939, -93724296928.60159302, 0.00000000
118268542167.94950867, -91692337622.18675232, 0.00000000
119827572543.77473450, -89598669702.60488892, 0.00000000
121306979008.50057983, -87515010422.64590454, 0.00000000
122776812880.20483398, -85457026767.33891296, 0.00000000
124267126052.51631165, -83358552144.08268738, 0.00000000
125717339826.93553162, -81175935161.26385498, 0.00000000
127071041361.78355408, -78960613106.66105652, 0.00000000
128367203504.58705139, -76778726513.69326782, 0.00000000
129678194501.60595703, -74604046735.31565857, 0.00000000
130989553556.76153564, -72359547821.84806824, 0.00000000
132220783657.30020142, -70047119324.28540039, 0.00000000
133359883345.69908142, -67747665326.25467682, 0.00000000
134485009258.85209656, -65486036813.81565857, 0.00000000
135631559171.88676453, -63187444245.30493164, 0.00000000
136727899181.25595093, -60806653019.06690979, 0.00000000
137718792355.16516113, -58410352751.13536072, 0.00000000
138663749243.54052734, -56062352582.50435638, 0.00000000
139632901614.28442383, -53709983568.25516510, 0.00000000
140578878801.91989136, -51277497442.86045074, 0.00000000
141420223651.12011719, -48806509578.38671112, 0.00000000
142191361029.94079590, -46382924309.81386566, 0.00000000
142980935186.70907593, -43978683720.00517273, 0.00000000
143765025371.51092529, -41502475098.85621643, 0.00000000
144449115931.06011963, -38974431013.20318604, 0.00000000
145048596319.24853516, -36491337011.93498993, 0.00000000
145661233611.71649170, -34041538309.58327866, 0.00000000
146276569312.78543091, -31525812734.99891281, 0.00000000
146792967110.40414429, -28954189946.53892136, 0.00000000
147219291261.47189331, -26429986404.91094589, 0.00000000
147659344330.41204834, -23944383351.31012344, 0.00000000
148101531862.12692261, -21392553182.04084778, 0.00000000
148439005734.50787354, -18789921335.43722534, 0.00000000
148690356729.58035278, -16244530366.95729828, 0.00000000
148963277920.50482178, -13733387082.20853615, 0.00000000
149227257427.47354126, -11149241075.14643860, 0.00000000
149375100653.31805420, -8531278661.51577950, 0.00000000
149453812516.57867432, -5985323857.51325130, 0.00000000
149565371300.01419067, -3455448497.30063534, 0.00000000
149642037904.63244629, -845103520.23376751, 0.00000000
EndObject

ObjectName: LEO_Sat
Mass: 5000.00000000
Path:
149587466035.80383301, 130831037.69788451, 0.00000000
149194699439.63851929, 2971937736.56459141, 0.00000000
148779535805.28265381, 5792904612.26595020, 0.00000000
148323008357.62768555, 8609681307.54724312, 0.00000000
147823108052.87789917, 11422801137.61297035, 0.00000000
147279079161.84545898, 14231855113.05654716, 0.00000000
146690525395.45236206, 17036175007.70173454, 0.00000000
146057204772.04336548, 19834987663.12426758, 0.00000000
145378960707.60174561, 22627466979.51566696, 0.00000000
144655693526.36718750, 25412755899.82292557, 0.00000000
143887347019.47683716, 28189977310.55395126, 0.00000000
143073901506.34069824, 30958240181.59555054, 0.00000000
142215370019.19168091, 33716643429.78068161, 0.00000000
141311796108.63150024, 36464278604.25072479, 0.00000000
140363252539.86740112, 39200231923.96341705, 0.00000000
139369840498.26086426, 41923585941.87730408, 0.00000000
138331689092.92904663, 44633420985.91343689, 0.00000000
137248955035.39758301, 47328816462.37882996, 0.00000000
136121822418.54513550, 50008852072.41224670, 0.00000000
134950502548.66889954, 52672608971.99396515, 0.00000000
133735233799.92912292, 55319170894.20601654, 0.00000000
132476281470.57330322, 57947625245.16220093, 0.00000000
131173937626.82191467, 60557064180.43218994, 0.00000000
129828520924.57215881, 63146585665.79724121, 0.00000000
128440376401.98139954, 65715294524.18368530, 0.00000000
127009875238.02854919, 68262303469.26901245, 0.00000000
125537414473.61859131, 70786734125.32238770, 0.00000000
124023416692.88723755, 73287718032.19445801, 0.00000000
122468329663.19696045, 75764397633.92218018, 0.00000000
120872625932.97590637, 78215927249.10731506, 0.00000000
119236802387.08494568, 80641474021.02401733, 0.00000000
117561379759.84410095, 83040218845.28550720, 0.00000000
115846902106.22929382, 85411357272.83453369, 0.00000000
114093936232.07810974, 87754100386.00436401, 0.00000000
112303071084.43254089, 90067675645.41833496, 0.00000000
110474917103.39990234, 92351327705.54722595, 0.00000000
108610105537.14105225, 94604319196.82415771, 0.00000000
106709287721.79447937, 96825931472.31965637, 0.00000000
104773134328.32450867, 99015465317.09970093, 0.00000000
102802334578.43942261, 101172241618.53111267, 0.00000000
100797595431.86366272, 103295601995.94973755, 0.00000000
98759640747.36784363, 105384909388.27154541, 0.00000000
96689210420.06323242, 107439548598.30113220, 0.00000000
94587059497.55043030, 109458926792.67131042, 0.00000000
92453957277.57904053, 111442473956.53378296, 0.00000000
90290686389.92478943, 113389643302.30902100, 0.00000000
88098041865.22235107, 115299911631.99269104, 0.00000000
85876830193.50637817, 117172779652.70585632, 0.00000000
83627868375.21203613, 119007772245.36553955, 0.00000000
81351982967.36698914, 120804438686.53617859, 0.00000000
79050009127.67285156, 122562352823.70652771, 0.00000000
76722789659.12683105, 124281113204.41281128, 0.00000000
74371174057.77146912, 125960343159.79943848, 0.00000000
71996017566.08657837, 127599690843.37263489, 0.00000000
69598180234.45256042, 129198829225.85603333, 0.00000000
67178525993.01740265, 130757456047.20353699, 0.00000000
64737921736.19496155, 132275293726.95942688, 0.00000000
62277236421.90852356, 133752089234.28067017, 0.00000000
59797340187.57225800, 135187613919.04957581, 0.00000000
57299103484.67714691, 136581663305.60710144, 0.00000000
54783396233.71552277, 137934056850.72760010, 0.00000000
52251087001.04341125, 139244637667.53430176, 0.00000000
49703042199.14122009, 140513272217.12121582, 0.00000000
47140125311.59336090, 141739849969.70233154, 0.00000000
44563196143.96665192, 142924283037.15274048, 0.00000000
41973110101.62644958, 144066505778.83786011, 0.00000000
39370717495.38980103, 145166474382.64926147, 0.00000000
36756862875.77762604, 146224166423.17510986, 0.00000000
34132384396.49234009, 147239580398.93783569, 0.00000000
31498113207.61649704, 148212735250.61904907, 0.00000000
28854872878.90045929, 149143669862.17837524, 0.00000000
26203478853.38529587, 150032442546.74566650, 0.00000000
23544737931.48928452, 150879130519.13574219, 0.00000000
20879447785.57573318, 151683829356.79003906, 0.00000000
18208396504.91402817, 152446652450.91049194, 0.00000000
15532362170.84698486, 153167730449.49234009, 0.00000000
12852112461.88472748, 153847210693.90991211, 0.00000000
10168404288.35908890, 154485256650.64630127, 0.00000000
7481983456.19276714, 155082047339.69384766, 0.00000000
4793584359.26443958, 155637776761.08422852, 0.00000000
2103929699.78462815, 156152653320.93630981, 0.00000000
-586269763.96284306, 156626899258.33874512, 0.00000000
-3276315443.21222019, 157060750074.30963135, 0.00000000
-5965521118.38546085, 157454453964.00283813, 0.00000000
-8653213113.62637138, 157808271253.25543213, 0.00000000
-11338730447.02032280, 158122473840.49542236, 0.00000000
-14021424957.34973907, 158397344644.95571899, 0.00000000
-16700661408.25915527, 158633177062.06808472, 0.00000000
-19375817570.72204208, 158830274426.83767700, 0.00000000
-22046284284.71512985, 158988949485.92761230, 0.00000000
-24711465501.01466370, 159109523879.11697388, 0.00000000
-27370778304.03381729, 159192327630.72610474, 0.00000000
-30023652916.62099457, 159237698651.53942871, 0.00000000
-32669532687.73582840, 159245982251.69409180, 0.00000000
-35307874063.91357422, 159217530664.94247437, 0.00000000
-37938146545.41908264, 159152702584.63919067, 0.00000000
-40559832627.97984314, 159051862711.74911499, 0.00000000
-43172427730.97248840, 158915381315.12133789, 0.00000000
-45775440112.92086792, 158743633804.22497559, 0.00000000
-48368390775.14412689, 158537000314.49624634, 0.00000000
-50950813354.37327576, 158295865305.40383911, 0.00000000
-53522254005.13156128, 158020617171.29776001, 0.00000000
-56082271272.65100098, 157711647865.07006836, 0.00000000
-58630435957.07254791, 157369352534.61883545, 0.00000000
-61166330969.65163422, 156994129172.07659912, 0.00000000
-63689551181.66513062, 156586378275.73101807, 0.00000000
-66199703266.68935394, 156146502524.54037476, 0.00000000
-68696405536.89151764, 155674906465.11932373, 0.00000000
-71179287773.95040894, 155171996211.04858398, 0.00000000
-73647991055.19529724, 154638179154.34039307, 0.00000000
-76102167575.52499390, 154073863688.87411499, 0.00000000
-78541480465.64160156, 153479458945.59838867, 0.00000000
-80965603607.10848999, 152855374539.28234863, 0.00000000
-83374221444.71389771, 152202020326.58489990, 0.00000000
-85767028796.59770203, 151519806175.20089722, 0.00000000
-88143730662.57199097, 150809141743.83212280, 0.00000000
-90504042031.04290771, 150070436272.72271729, 0.00000000
-92847687684.91529846, 149304098384.49291992, 0.00000000
-95174402006.84069824, 148510535894.99905396, 0.00000000
-97483928784.14436340, 147690155633.94201660, 0.00000000
-99776021013.74674988, 146843363274.94485474, 0.00000000
-102050440707.37423706, 145970563174.81777954, 0.00000000
-104306958697.33245850, 145072158221.72680664, 0.00000000
-106545354443.09777832, 144148549691.98342896, 0.00000000
-108765415838.96372986, 143200137115.17306519, 0.00000000
-110966939022.96022034, 142227318147.34210205, 0.00000000
-113149728187.24772644, 141230488451.96420288, 0.00000000
-115313595390.17126465, 140210041588.41156006, 0.00000000
-117458360370.14356995, 139166368907.65881348, 0.00000000
-119583850361.51271057, 138099859454.94998169, 0.00000000
-121689899912.55369568, 137010899879.16690063, 0.00000000
-123776350705.71243286, 135899874348.63731384, 0.00000000
-125843051380.21601868, 134767164473.13005066, 0.00000000
-127889857357.15229797, 133613149231.78775024, 0.00000000
-129916630667.11041260, 132438204906.75459290, 0.00000000
-131923239780.46282959, 131242705022.26109314, 0.00000000
-133909559440.35974121, 130027020288.93568420, 0.00000000
-135875470498.49650574, 128791518553.11795044, 0.00000000
-137820859753.70648193, 127536564750.95478821, 0.00000000
-139745619793.42218018, 126262520867.06755066, 0.00000000
-141649648838.04003906, 124969745897.58372498, 0.00000000
-143532850588.21627808, 123658595817.33378601, 0.00000000
-145395134075.11532593, 122329423551.01911926, 0.00000000
-147236413513.62295532, 120982578948.16360474, 0.00000000
-149056608158.53424072, 119618408761.66790771, 0.00000000
-150855642163.71670532, 118237256629.79029846, 0.00000000
-152633444444.24765015, 116839463061.38505554, 0.00000000
-154389948541.51596069, 115425365424.23458862, 0.00000000
-156125092491.27847290, 113995297936.31779480, 0.00000000
-157838818694.65325928, 112549591659.86193848, 0.00000000
-159531073792.03042603, 111088574498.03259277, 0.00000000
-161201808539.87808228, 109612571194.11946106, 0.00000000
-162850977690.41589355, 108121903333.08311462, 0.00000000
-164478539874.12820435, 106616889345.33152771, 0.00000000
-166084457485.08364868, 105097844512.60148621, 0.00000000
-167668696569.02996826, 103565080975.82299805, 0.00000000
-169231226714.22537231, 102018907744.85227966, 0.00000000
-170772020944.97164917, 100459630709.96110535, 0.00000000
